"","eventID","Year","Month","RESET_score","date"
"1093","Ransome_KIN05_KIN05C_120501_150301","2012","Jun",0.11,2012-06-01
"1094","Ransome_KIN11_KIN11C_120501_150301","2012","Jun",0.08,2012-06-01
"1095","Ransome_KIN13_KIN13A_120501_150301","2012","Jun",0.01,2012-06-01
"1096","Ransome_KIN13_KIN13B_120501_150301","2012","Jun",0.01,2012-06-01
"1097","Ransome_KIN13_KIN13C_120501_150301","2012","Jun",0.01,2012-06-01
"1098","Ransome_KOA01_KOA01A_120312_150523","2012","Jun",0.24,2012-06-01
"1099","Ransome_KOA02_KOA02A_120312_150523","2012","Jun",0.27,2012-06-01
"1100","Ransome_KUR12_KUR12A_100101_130101","2012","Jun",0.28,2012-06-01
"1101","Ransome_KUR33_KUR33A_100101_130101","2012","Jun",0.28,2012-06-01
"1102","Ransome_LIS10_LIS10B_100101_130101","2012","Jun",0.13,2012-06-01
"1103","Ransome_LIS14_LIS14B_100101_130101","2012","Jun",0.15,2012-06-01
"1104","Ransome_MAI01_MAI01B_100101_130101","2012","Jun",0.12,2012-06-01
"1105","Ransome_MAU04_MAU04A_110101_140101","2012","Jun",0.18,2012-06-01
"1106","Ransome_MAU04_MAU04B_110101_140101","2012","Jun",0.18,2012-06-01
"1107","Ransome_MAU04_MAU04C_110101_140101","2012","Jun",0.18,2012-06-01
"1108","Ransome_MAU09_MAU09A_110101_140101","2012","Jun",0.16,2012-06-01
"1109","Ransome_MOO01_MOO21_120201_140117","2012","Jun",0.16,2012-06-01
"1110","Ransome_MOO02_MOO22_120201_140118","2012","Jun",0.15,2012-06-01
"1111","Ransome_MOO02_MOO23_120201_140119","2012","Jun",0.15,2012-06-01
"1112","Ransome_MOO02_MOO24_120201_140120","2012","Jun",0.15,2012-06-01
"1113","Ransome_MOO03_MOO25_120201_140122","2012","Jun",0.15,2012-06-01
"1114","Ransome_MOO03_MOO27_120201_140121","2012","Jun",0.15,2012-06-01
"1115","Ransome_OAH12_OAH12B_100101_2013","2012","Jun",0.03,2012-06-01
"1116","Ransome_OFU03_OFU03A_120401_150201","2012","Jun",0.2,2012-06-01
"1117","Ransome_OFU03_OFU03B_120401_150201","2012","Jun",0.2,2012-06-01
"1118","Ransome_OFU03_OFU03C_120401_150201","2012","Jun",0.2,2012-06-01
"1119","Ransome_OFU04_OFU04C_120401_150201","2012","Jun",0.2,2012-06-01
"1120","Ransome_OLO04_OLO04C_120401_150201","2012","Jun",0.12,2012-06-01
"1121","Ransome_PAG01_PAG01C_110101_140101","2012","Jun",0.23,2012-06-01
"1122","Ransome_PAG05_PAG05C_110101_140101","2012","Jun",0.23,2012-06-01
"1123","Ransome_PAG09_PAG09B_110101_140101","2012","Jun",0.21,2012-06-01
"1124","Ransome_PAL01_PAL01C_120501_150301","2012","Jun",0.08,2012-06-01
"1125","Ransome_PAL17_PAL17C_120501_150301","2012","Jun",0.04,2012-06-01
"1126","Ransome_PAL19_PAL19C_120501_150301","2012","Jun",0.03,2012-06-01
"1127","Ransome_PHR26_PHR26A_100101_130101","2012","Jun",0.2,2012-06-01
"1128","Ransome_PHR33_PHR33A_100101_130101","2012","Jun",0.22,2012-06-01
"1129","Ransome_PHR33_PHR33B_100101_130101","2012","Jun",0.22,2012-06-01
"1130","Ransome_PHR33_PHR33C_100101_130101","2012","Jun",0.22,2012-06-01
"1131","Ransome_PHR42_PHR42A_100101_130101","2012","Jun",0.23,2012-06-01
"1132","Ransome_ROS04_ROS04C_120401_150201","2012","Jun",0.07,2012-06-01
"1133","Ransome_ROS19_ROS19C_120401_150201","2012","Jun",0.06,2012-06-01
"1134","Ransome_ROS25_ROS25C_120401_150201","2012","Jun",0.12,2012-06-01
"1135","Ransome_SAI05_SAI05A_110101_140101","2012","Jun",0.15,2012-06-01
"1136","Ransome_SAI06_SAI06B_110101_140101","2012","Jun",0.16,2012-06-01
"1137","Ransome_SAI08_SAI08A_110101_140101","2012","Jun",0.2,2012-06-01
"1138","Ransome_TUT01_TUT01C_120401_150201","2012","Jun",0.16,2012-06-01
"1139","Ransome_TUT11_TUT11A_120401_150201","2012","Jun",0.11,2012-06-01
"1140","Ransome_TUT11_TUT11B_120401_150201","2012","Jun",0.11,2012-06-01
"1141","Ransome_TUT11_TUT11C_120401_150201","2012","Jun",0.11,2012-06-01
"1142","Ransome_TUT22_TUT22C_120401_150201","2012","Jun",0.13,2012-06-01
"1143","Ransome_TWI01_TWI01A_120312_150520","2012","Jun",0.26,2012-06-01
"1144","Ransome_TWI01_TWI01B_120312_150520","2012","Jun",0.26,2012-06-01
"1145","Ransome_TWI01_TWI01C_120312_150520","2012","Jun",0.26,2012-06-01
"1146","Ransome_TWI02_TWI02A_120312_150522","2012","Jun",0.19,2012-06-01
"1147","Ransome_TWI02_TWI02B_120312_150522","2012","Jun",0.19,2012-06-01
"1148","Ransome_TWI02_TWI02C_120312_150522","2012","Jun",0.19,2012-06-01
"1149","Ransome_WAK06_WAK06A_110101_140101","2012","Jun",0.28,2012-06-01
"1150","Ransome_WAK08_WAK08A_110101_140101","2012","Jun",0.2,2012-06-01
"1151","Ransome_ART01_ART01A_120312_150524","2012","Jul",0.2,2012-07-01
"1152","Ransome_ART01_ART01B_120312_150524","2012","Jul",0.2,2012-07-01
"1153","Ransome_ART02_ART02A_120312_150523","2012","Jul",0.26,2012-07-01
"1154","Ransome_ART02_ART02B_120312_150523","2012","Jul",0.26,2012-07-01
"1155","Ransome_ART02_ART02C_120312_150501","2012","Jul",0.26,2012-07-01
"1156","Ransome_BAA01_BAA01A_120312_150530","2012","Jul",0.2,2012-07-01
"1157","Ransome_BAA01_BAA01B_120312_150530","2012","Jul",0.2,2012-07-01
"1158","Ransome_BAA01_BAA01C_120312_150530","2012","Jul",0.2,2012-07-01
"1159","Ransome_BAA02_BAA02A_120312_150526","2012","Jul",0.25,2012-07-01
"1160","Ransome_BAA02_BAA02B_120312_150531","2012","Jul",0.25,2012-07-01
"1161","Ransome_BAA02_BAA02C_120312_150531","2012","Jul",0.25,2012-07-01
"1162","Ransome_BAO01_BAO01A_120312_150521","2012","Jul",0.16,2012-07-01
"1163","Ransome_BAO01_BAO01B_120312_150521","2012","Jul",0.16,2012-07-01
"1164","Ransome_BAO01_BAO01C_120312_150521","2012","Jul",0.16,2012-07-01
"1165","Ransome_BAO02_BAO02A_120312_150526","2012","Jul",0.21,2012-07-01
"1166","Ransome_BAO02_BAO02B_120312_150526","2012","Jul",0.21,2012-07-01
"1167","Ransome_BAO02_BAO02C_120312_150526","2012","Jul",0.21,2012-07-01
"1168","Ransome_FFS12_FFS12A_100101_130101","2012","Jul",0.04,2012-07-01
"1169","Ransome_FFS34_FFS34A_100101_130101","2012","Jul",0.06,2012-07-01
"1170","Ransome_GUA02_GUA02C_110101_140101","2012","Jul",0.23,2012-07-01
"1171","Ransome_GUA05_GUA05B_110101_140101","2012","Jul",0.25,2012-07-01
"1172","Ransome_GUA08_GUA08A_110101_140101","2012","Jul",0.32,2012-07-01
"1173","Ransome_GUA08_GUA08B_110101_140101","2012","Jul",0.32,2012-07-01
"1174","Ransome_GUA08_GUA08C_110101_140101","2012","Jul",0.32,2012-07-01
"1175","Ransome_HAW22_HAW22B_100101_130101","2012","Jul",0.09,2012-07-01
"1176","Ransome_HAW24_HAW24A_100101_130101","2012","Jul",0.05,2012-07-01
"1177","Ransome_HAW24_HAW24B_100101_130101","2012","Jul",0.05,2012-07-01
"1178","Ransome_HAW24_HAW24C_100101_130101","2012","Jul",0.05,2012-07-01
"1179","Ransome_HR01_HR01_120601_130601","2012","Jul",0.19,2012-07-01
"1180","Ransome_HR01_INDO10_120601_130601","2012","Jul",0.19,2012-07-01
"1181","Ransome_HR01_INDO15_120601_130708","2012","Jul",0.19,2012-07-01
"1182","Ransome_IND01_INDO11_120601_130706","2012","Jul",0.19,2012-07-01
"1183","Ransome_IND01_INDO12_120601_130707","2012","Jul",0.19,2012-07-01
"1184","Ransome_IND01_INDO13_120601_130707","2012","Jul",0.19,2012-07-01
"1185","Ransome_JAR04_JAR04C_120501_150301","2012","Jul",0.09,2012-07-01
"1186","Ransome_JAR08_JAR08C_120501_150301","2012","Jul",0.11,2012-07-01
"1187","Ransome_JAR11_JAR11C_120501_150301","2012","Jul",0.06,2012-07-01
"1188","Ransome_KAU02_KAU02A_100101_130101","2012","Jul",0.04,2012-07-01
"1189","Ransome_KAU06_KAU06A_100101_130101","2012","Jul",0.17,2012-07-01
"1190","Ransome_KAU08_KAU08A_100101_130101","2012","Jul",0.15,2012-07-01
"1191","Ransome_KIN05_KIN05C_120501_150301","2012","Jul",0.09,2012-07-01
"1192","Ransome_KIN11_KIN11C_120501_150301","2012","Jul",0.05,2012-07-01
"1193","Ransome_KIN13_KIN13A_120501_150301","2012","Jul",0.01,2012-07-01
"1194","Ransome_KIN13_KIN13B_120501_150301","2012","Jul",0.01,2012-07-01
"1195","Ransome_KIN13_KIN13C_120501_150301","2012","Jul",0.01,2012-07-01
"1196","Ransome_KOA01_KOA01A_120312_150523","2012","Jul",0.23,2012-07-01
"1197","Ransome_KOA02_KOA02A_120312_150523","2012","Jul",0.26,2012-07-01
"1198","Ransome_KUR12_KUR12A_100101_130101","2012","Jul",0.26,2012-07-01
"1199","Ransome_KUR33_KUR33A_100101_130101","2012","Jul",0.26,2012-07-01
"1200","Ransome_LIS10_LIS10B_100101_130101","2012","Jul",0.07,2012-07-01
"1201","Ransome_LIS14_LIS14B_100101_130101","2012","Jul",0.13,2012-07-01
"1202","Ransome_MAI01_MAI01B_100101_130101","2012","Jul",0.13,2012-07-01
"1203","Ransome_MAU04_MAU04A_110101_140101","2012","Jul",0.12,2012-07-01
"1204","Ransome_MAU04_MAU04B_110101_140101","2012","Jul",0.12,2012-07-01
"1205","Ransome_MAU04_MAU04C_110101_140101","2012","Jul",0.12,2012-07-01
"1206","Ransome_MAU09_MAU09A_110101_140101","2012","Jul",0.1,2012-07-01
"1207","Ransome_MOO01_MOO21_120201_140117","2012","Jul",0.13,2012-07-01
"1208","Ransome_MOO02_MOO22_120201_140118","2012","Jul",0.12,2012-07-01
"1209","Ransome_MOO02_MOO23_120201_140119","2012","Jul",0.12,2012-07-01
"1210","Ransome_MOO02_MOO24_120201_140120","2012","Jul",0.12,2012-07-01
"1211","Ransome_MOO03_MOO25_120201_140122","2012","Jul",0.12,2012-07-01
"1212","Ransome_MOO03_MOO27_120201_140121","2012","Jul",0.12,2012-07-01
"1213","Ransome_OAH12_OAH12B_100101_2013","2012","Jul",0.1,2012-07-01
"1214","Ransome_OFU03_OFU03A_120401_150201","2012","Jul",0.2,2012-07-01
"1215","Ransome_OFU03_OFU03B_120401_150201","2012","Jul",0.2,2012-07-01
"1216","Ransome_OFU03_OFU03C_120401_150201","2012","Jul",0.2,2012-07-01
"1217","Ransome_OFU04_OFU04C_120401_150201","2012","Jul",0.2,2012-07-01
"1218","Ransome_OLO04_OLO04C_120401_150201","2012","Jul",0.13,2012-07-01
"1219","Ransome_PAG01_PAG01C_110101_140101","2012","Jul",0.24,2012-07-01
"1220","Ransome_PAG05_PAG05C_110101_140101","2012","Jul",0.23,2012-07-01
"1221","Ransome_PAG09_PAG09B_110101_140101","2012","Jul",0.21,2012-07-01
"1222","Ransome_PAL01_PAL01C_120501_150301","2012","Jul",0.08,2012-07-01
"1223","Ransome_PAL17_PAL17C_120501_150301","2012","Jul",0.03,2012-07-01
"1224","Ransome_PAL19_PAL19C_120501_150301","2012","Jul",0.05,2012-07-01
"1225","Ransome_PHR26_PHR26A_100101_130101","2012","Jul",0.06,2012-07-01
"1226","Ransome_PHR33_PHR33A_100101_130101","2012","Jul",0.07,2012-07-01
"1227","Ransome_PHR33_PHR33B_100101_130101","2012","Jul",0.07,2012-07-01
"1228","Ransome_PHR33_PHR33C_100101_130101","2012","Jul",0.07,2012-07-01
"1229","Ransome_PHR42_PHR42A_100101_130101","2012","Jul",0.1,2012-07-01
"1230","Ransome_ROS04_ROS04C_120401_150201","2012","Jul",0.08,2012-07-01
"1231","Ransome_ROS19_ROS19C_120401_150201","2012","Jul",0.07,2012-07-01
"1232","Ransome_ROS25_ROS25C_120401_150201","2012","Jul",0.12,2012-07-01
"1233","Ransome_SAI05_SAI05A_110101_140101","2012","Jul",0.15,2012-07-01
"1234","Ransome_SAI06_SAI06B_110101_140101","2012","Jul",0.21,2012-07-01
"1235","Ransome_SAI08_SAI08A_110101_140101","2012","Jul",0.23,2012-07-01
"1236","Ransome_TUT01_TUT01C_120401_150201","2012","Jul",0.15,2012-07-01
"1237","Ransome_TUT11_TUT11A_120401_150201","2012","Jul",0.1,2012-07-01
"1238","Ransome_TUT11_TUT11B_120401_150201","2012","Jul",0.1,2012-07-01
"1239","Ransome_TUT11_TUT11C_120401_150201","2012","Jul",0.1,2012-07-01
"1240","Ransome_TUT22_TUT22C_120401_150201","2012","Jul",0.13,2012-07-01
"1241","Ransome_TWI01_TWI01A_120312_150520","2012","Jul",0.25,2012-07-01
"1242","Ransome_TWI01_TWI01B_120312_150520","2012","Jul",0.25,2012-07-01
"1243","Ransome_TWI01_TWI01C_120312_150520","2012","Jul",0.25,2012-07-01
"1244","Ransome_TWI02_TWI02A_120312_150522","2012","Jul",0.18,2012-07-01
"1245","Ransome_TWI02_TWI02B_120312_150522","2012","Jul",0.18,2012-07-01
"1246","Ransome_TWI02_TWI02C_120312_150522","2012","Jul",0.18,2012-07-01
"1247","Ransome_WAK06_WAK06A_110101_140101","2012","Jul",0.23,2012-07-01
"1248","Ransome_WAK08_WAK08A_110101_140101","2012","Jul",0.17,2012-07-01
"1249","Ransome_ART01_ART01A_120312_150524","2012","Aug",0.18,2012-08-01
"1250","Ransome_ART01_ART01B_120312_150524","2012","Aug",0.18,2012-08-01
"1251","Ransome_ART02_ART02A_120312_150523","2012","Aug",0.24,2012-08-01
"1252","Ransome_ART02_ART02B_120312_150523","2012","Aug",0.24,2012-08-01
"1253","Ransome_ART02_ART02C_120312_150501","2012","Aug",0.24,2012-08-01
"1254","Ransome_BAA01_BAA01A_120312_150530","2012","Aug",0.17,2012-08-01
"1255","Ransome_BAA01_BAA01B_120312_150530","2012","Aug",0.17,2012-08-01
"1256","Ransome_BAA01_BAA01C_120312_150530","2012","Aug",0.17,2012-08-01
"1257","Ransome_BAA02_BAA02A_120312_150526","2012","Aug",0.23,2012-08-01
"1258","Ransome_BAA02_BAA02B_120312_150531","2012","Aug",0.23,2012-08-01
"1259","Ransome_BAA02_BAA02C_120312_150531","2012","Aug",0.23,2012-08-01
"1260","Ransome_BAO01_BAO01A_120312_150521","2012","Aug",0.22,2012-08-01
"1261","Ransome_BAO01_BAO01B_120312_150521","2012","Aug",0.22,2012-08-01
"1262","Ransome_BAO01_BAO01C_120312_150521","2012","Aug",0.22,2012-08-01
"1263","Ransome_BAO02_BAO02A_120312_150526","2012","Aug",0.25,2012-08-01
"1264","Ransome_BAO02_BAO02B_120312_150526","2012","Aug",0.25,2012-08-01
"1265","Ransome_BAO02_BAO02C_120312_150526","2012","Aug",0.25,2012-08-01
"1266","Ransome_FFS12_FFS12A_100101_130101","2012","Aug",0.09,2012-08-01
"1267","Ransome_FFS34_FFS34A_100101_130101","2012","Aug",0.11,2012-08-01
"1268","Ransome_GUA02_GUA02C_110101_140101","2012","Aug",0.11,2012-08-01
"1269","Ransome_GUA05_GUA05B_110101_140101","2012","Aug",0.1,2012-08-01
"1270","Ransome_GUA08_GUA08A_110101_140101","2012","Aug",0.25,2012-08-01
"1271","Ransome_GUA08_GUA08B_110101_140101","2012","Aug",0.25,2012-08-01
"1272","Ransome_GUA08_GUA08C_110101_140101","2012","Aug",0.25,2012-08-01
"1273","Ransome_HAW22_HAW22B_100101_130101","2012","Aug",0.11,2012-08-01
"1274","Ransome_HAW24_HAW24A_100101_130101","2012","Aug",0.07,2012-08-01
"1275","Ransome_HAW24_HAW24B_100101_130101","2012","Aug",0.07,2012-08-01
"1276","Ransome_HAW24_HAW24C_100101_130101","2012","Aug",0.07,2012-08-01
"1277","Ransome_HR01_HR01_120601_130601","2012","Aug",0.22,2012-08-01
"1278","Ransome_HR01_INDO10_120601_130601","2012","Aug",0.22,2012-08-01
"1279","Ransome_HR01_INDO15_120601_130708","2012","Aug",0.22,2012-08-01
"1280","Ransome_IND01_INDO11_120601_130706","2012","Aug",0.22,2012-08-01
"1281","Ransome_IND01_INDO12_120601_130707","2012","Aug",0.22,2012-08-01
"1282","Ransome_IND01_INDO13_120601_130707","2012","Aug",0.22,2012-08-01
"1283","Ransome_JAR04_JAR04C_120501_150301","2012","Aug",0.13,2012-08-01
"1284","Ransome_JAR08_JAR08C_120501_150301","2012","Aug",0.19,2012-08-01
"1285","Ransome_JAR11_JAR11C_120501_150301","2012","Aug",0.13,2012-08-01
"1286","Ransome_KAU02_KAU02A_100101_130101","2012","Aug",0.09,2012-08-01
"1287","Ransome_KAU06_KAU06A_100101_130101","2012","Aug",0.19,2012-08-01
"1288","Ransome_KAU08_KAU08A_100101_130101","2012","Aug",0.18,2012-08-01
"1289","Ransome_KIN05_KIN05C_120501_150301","2012","Aug",0.12,2012-08-01
"1290","Ransome_KIN11_KIN11C_120501_150301","2012","Aug",0.09,2012-08-01
"1291","Ransome_KIN13_KIN13A_120501_150301","2012","Aug",0.04,2012-08-01
"1292","Ransome_KIN13_KIN13B_120501_150301","2012","Aug",0.04,2012-08-01
"1293","Ransome_KIN13_KIN13C_120501_150301","2012","Aug",0.04,2012-08-01
"1294","Ransome_KOA01_KOA01A_120312_150523","2012","Aug",0.21,2012-08-01
"1295","Ransome_KOA02_KOA02A_120312_150523","2012","Aug",0.24,2012-08-01
"1296","Ransome_KUR12_KUR12A_100101_130101","2012","Aug",0.13,2012-08-01
"1297","Ransome_KUR33_KUR33A_100101_130101","2012","Aug",0.11,2012-08-01
"1298","Ransome_LIS10_LIS10B_100101_130101","2012","Aug",0.06,2012-08-01
"1299","Ransome_LIS14_LIS14B_100101_130101","2012","Aug",0.1,2012-08-01
"1300","Ransome_MAI01_MAI01B_100101_130101","2012","Aug",0.16,2012-08-01
"1301","Ransome_MAU04_MAU04A_110101_140101","2012","Aug",0.05,2012-08-01
"1302","Ransome_MAU04_MAU04B_110101_140101","2012","Aug",0.05,2012-08-01
"1303","Ransome_MAU04_MAU04C_110101_140101","2012","Aug",0.05,2012-08-01
"1304","Ransome_MAU09_MAU09A_110101_140101","2012","Aug",0.03,2012-08-01
"1305","Ransome_MOO01_MOO21_120201_140117","2012","Aug",0.11,2012-08-01
"1306","Ransome_MOO02_MOO22_120201_140118","2012","Aug",0.1,2012-08-01
"1307","Ransome_MOO02_MOO23_120201_140119","2012","Aug",0.1,2012-08-01
"1308","Ransome_MOO02_MOO24_120201_140120","2012","Aug",0.1,2012-08-01
"1309","Ransome_MOO03_MOO25_120201_140122","2012","Aug",0.1,2012-08-01
"1310","Ransome_MOO03_MOO27_120201_140121","2012","Aug",0.1,2012-08-01
"1311","Ransome_OAH12_OAH12B_100101_2013","2012","Aug",0.11,2012-08-01
"1312","Ransome_OFU03_OFU03A_120401_150201","2012","Aug",0.18,2012-08-01
"1313","Ransome_OFU03_OFU03B_120401_150201","2012","Aug",0.18,2012-08-01
"1314","Ransome_OFU03_OFU03C_120401_150201","2012","Aug",0.18,2012-08-01
"1315","Ransome_OFU04_OFU04C_120401_150201","2012","Aug",0.18,2012-08-01
"1316","Ransome_OLO04_OLO04C_120401_150201","2012","Aug",0.12,2012-08-01
"1317","Ransome_PAG01_PAG01C_110101_140101","2012","Aug",0.17,2012-08-01
"1318","Ransome_PAG05_PAG05C_110101_140101","2012","Aug",0.17,2012-08-01
"1319","Ransome_PAG09_PAG09B_110101_140101","2012","Aug",0.14,2012-08-01
"1320","Ransome_PAL01_PAL01C_120501_150301","2012","Aug",0.09,2012-08-01
"1321","Ransome_PAL17_PAL17C_120501_150301","2012","Aug",0.04,2012-08-01
"1322","Ransome_PAL19_PAL19C_120501_150301","2012","Aug",0.06,2012-08-01
"1323","Ransome_PHR26_PHR26A_100101_130101","2012","Aug",0.07,2012-08-01
"1324","Ransome_PHR33_PHR33A_100101_130101","2012","Aug",0.08,2012-08-01
"1325","Ransome_PHR33_PHR33B_100101_130101","2012","Aug",0.08,2012-08-01
"1326","Ransome_PHR33_PHR33C_100101_130101","2012","Aug",0.08,2012-08-01
"1327","Ransome_PHR42_PHR42A_100101_130101","2012","Aug",0.05,2012-08-01
"1328","Ransome_ROS04_ROS04C_120401_150201","2012","Aug",0.06,2012-08-01
"1329","Ransome_ROS19_ROS19C_120401_150201","2012","Aug",0.05,2012-08-01
"1330","Ransome_ROS25_ROS25C_120401_150201","2012","Aug",0.11,2012-08-01
"1331","Ransome_SAI05_SAI05A_110101_140101","2012","Aug",0.12,2012-08-01
"1332","Ransome_SAI06_SAI06B_110101_140101","2012","Aug",0.2,2012-08-01
"1333","Ransome_SAI08_SAI08A_110101_140101","2012","Aug",0.19,2012-08-01
"1334","Ransome_TUT01_TUT01C_120401_150201","2012","Aug",0.16,2012-08-01
"1335","Ransome_TUT11_TUT11A_120401_150201","2012","Aug",0.13,2012-08-01
"1336","Ransome_TUT11_TUT11B_120401_150201","2012","Aug",0.13,2012-08-01
"1337","Ransome_TUT11_TUT11C_120401_150201","2012","Aug",0.13,2012-08-01
"1338","Ransome_TUT22_TUT22C_120401_150201","2012","Aug",0.15,2012-08-01
"1339","Ransome_TWI01_TWI01A_120312_150520","2012","Aug",0.23,2012-08-01
"1340","Ransome_TWI01_TWI01B_120312_150520","2012","Aug",0.23,2012-08-01
"1341","Ransome_TWI01_TWI01C_120312_150520","2012","Aug",0.23,2012-08-01
"1342","Ransome_TWI02_TWI02A_120312_150522","2012","Aug",0.16,2012-08-01
"1343","Ransome_TWI02_TWI02B_120312_150522","2012","Aug",0.16,2012-08-01
"1344","Ransome_TWI02_TWI02C_120312_150522","2012","Aug",0.16,2012-08-01
"1345","Ransome_WAK06_WAK06A_110101_140101","2012","Aug",0.27,2012-08-01
"1346","Ransome_WAK08_WAK08A_110101_140101","2012","Aug",0.22,2012-08-01
"1347","Ransome_ART01_ART01A_120312_150524","2012","Sep",0.21,2012-09-01
"1348","Ransome_ART01_ART01B_120312_150524","2012","Sep",0.21,2012-09-01
"1349","Ransome_ART02_ART02A_120312_150523","2012","Sep",0.27,2012-09-01
"1350","Ransome_ART02_ART02B_120312_150523","2012","Sep",0.27,2012-09-01
"1351","Ransome_ART02_ART02C_120312_150501","2012","Sep",0.27,2012-09-01
"1352","Ransome_BAA01_BAA01A_120312_150530","2012","Sep",0.25,2012-09-01
"1353","Ransome_BAA01_BAA01B_120312_150530","2012","Sep",0.25,2012-09-01
"1354","Ransome_BAA01_BAA01C_120312_150530","2012","Sep",0.25,2012-09-01
"1355","Ransome_BAA02_BAA02A_120312_150526","2012","Sep",0.31,2012-09-01
"1356","Ransome_BAA02_BAA02B_120312_150531","2012","Sep",0.31,2012-09-01
"1357","Ransome_BAA02_BAA02C_120312_150531","2012","Sep",0.31,2012-09-01
"1358","Ransome_BAO01_BAO01A_120312_150521","2012","Sep",0.24,2012-09-01
"1359","Ransome_BAO01_BAO01B_120312_150521","2012","Sep",0.24,2012-09-01
"1360","Ransome_BAO01_BAO01C_120312_150521","2012","Sep",0.24,2012-09-01
"1361","Ransome_BAO02_BAO02A_120312_150526","2012","Sep",0.27,2012-09-01
"1362","Ransome_BAO02_BAO02B_120312_150526","2012","Sep",0.27,2012-09-01
"1363","Ransome_BAO02_BAO02C_120312_150526","2012","Sep",0.27,2012-09-01
"1364","Ransome_FFS12_FFS12A_100101_130101","2012","Sep",0.08,2012-09-01
"1365","Ransome_FFS34_FFS34A_100101_130101","2012","Sep",0.1,2012-09-01
"1366","Ransome_GUA02_GUA02C_110101_140101","2012","Sep",0.05,2012-09-01
"1367","Ransome_GUA05_GUA05B_110101_140101","2012","Sep",0.19,2012-09-01
"1368","Ransome_GUA08_GUA08A_110101_140101","2012","Sep",0.4,2012-09-01
"1369","Ransome_GUA08_GUA08B_110101_140101","2012","Sep",0.4,2012-09-01
"1370","Ransome_GUA08_GUA08C_110101_140101","2012","Sep",0.4,2012-09-01
"1371","Ransome_HAW22_HAW22B_100101_130101","2012","Sep",0.1,2012-09-01
"1372","Ransome_HAW24_HAW24A_100101_130101","2012","Sep",0.04,2012-09-01
"1373","Ransome_HAW24_HAW24B_100101_130101","2012","Sep",0.04,2012-09-01
"1374","Ransome_HAW24_HAW24C_100101_130101","2012","Sep",0.04,2012-09-01
"1375","Ransome_HR01_HR01_120601_130601","2012","Sep",0.23,2012-09-01
"1376","Ransome_HR01_INDO10_120601_130601","2012","Sep",0.23,2012-09-01
"1377","Ransome_HR01_INDO15_120601_130708","2012","Sep",0.23,2012-09-01
"1378","Ransome_IND01_INDO11_120601_130706","2012","Sep",0.25,2012-09-01
"1379","Ransome_IND01_INDO12_120601_130707","2012","Sep",0.25,2012-09-01
"1380","Ransome_IND01_INDO13_120601_130707","2012","Sep",0.25,2012-09-01
"1381","Ransome_JAR04_JAR04C_120501_150301","2012","Sep",0.06,2012-09-01
"1382","Ransome_JAR08_JAR08C_120501_150301","2012","Sep",0.09,2012-09-01
"1383","Ransome_JAR11_JAR11C_120501_150301","2012","Sep",0.05,2012-09-01
"1384","Ransome_KAU02_KAU02A_100101_130101","2012","Sep",0.06,2012-09-01
